id,mean,min,max,median,stdev,mode,coefficient_of_variation,quantiles,skewness,kurtosis,tree_count,acre,tree_per_acre
39,53.031455993652344,0,132.9501190185547,57.68670906253989,27.87800407409668,0,0.525688111782074,,-0.30991988906755247,,1423,54.95102440808559,25.895786572281214
40,56.2583122253418,0,145.47994995117188,58.12993216920235,25.178199768066406,0,0.4475463032722473,,-0.15757021934383633,,1187,43.47566511568008,27.302630030883474
41,NA,NA,NA,NA,NA,NA,NA,,NA,,0,68.28127404470015,0
42,46.68375778198242,0,142.39013671875,51.97987618127889,34.53034973144531,0,0.739665150642395,,0.008748465188785625,,950,37.564444206210915,25.289872379981247
43,51.014434814453125,0,147.120361328125,54.030513039621496,27.24369239807129,0,0.5340389013290405,,-0.2230351902080209,,588,33.73772878528614,17.428559098988355
44,53.627784729003906,0,148.25015258789063,56.009794036948875,32.290409088134766,0,0.6021208763122559,,0.02778058406212876,,676,29.521249378215746,22.898759850551325
45,45.37096405029297,0,136.81007385253906,47.389999925482066,31.692779541015625,0,0.6985256671905518,,0.12281773071751204,,287,11.554459574548305,24.838894294302776
46,50.18238067626953,0,146.47998046875,56.11156597016552,27.46744155883789,0,0.5473522543907166,,-0.3739214479292466,,752,27.965804096376882,26.88998311682465
47,NA,NA,NA,NA,NA,NA,NA,,NA,,0,18.185363670034732,0
48,39.89628219604492,0,120.6701889038086,42.080114827040035,31.938539505004883,0,0.8005392551422119,,0.07879410061897793,,389,15.774554309748678,24.65996771519547
49,57.00730895996094,0,176.95030212402344,57.95027869438683,35.3400993347168,0,0.6199222803115845,,0.14258567891281135,,710,31.566535539694485,22.49217368523653
50,16.209386825561523,0,107.05022430419922,12.199953506931463,17.845029830932617,0,1.1009070873260498,,2.2933096555751344,,121,8.97827907075988,13.47697025748155
51,44.625343322753906,0,120.13032531738281,45.909773825826726,24.884490966796875,0,0.5576313734054565,,9.508600244808767e-4,,1092,61.69282046752621,17.700601005506073
52,51.989620208740234,0,131.95970153808594,52.88017344197219,25.455799102783203,0,0.48963236808776855,,0.020166678276578247,,558,20.118546900265297,27.735601520636752
53,20.691104888916016,0,111.8100814819336,19.740272795669398,10.59207534790039,0,0.5119143724441528,,1.5563532780422327,,691,27.210896105284288,25.394239033010365
54,NA,NA,NA,NA,NA,NA,NA,,NA,,0,36.2610752078511,0
55,51.361907958984375,0,138.5502166748047,53.38980315881133,26.013164520263672,0,0.5064680576324463,,-0.07330688154707586,,485,19.58557512605932,24.76312270016977
56,34.00181198120117,0,104.51029205322266,36.069381205870144,14.776403427124023,0,0.43457692861557007,,-0.4977213288989647,,1398,68.68785944263769,20.352941718434124
57,48.810691833496094,0,169.3901824951172,50.21018093633108,32.3594970703125,0,0.6629591584205627,,0.13236003379814143,,1664,69.18932021191736,24.049954456893015
58,NA,NA,NA,NA,NA,NA,NA,,NA,,0,82.34780473889919,0
59,44.984153747558594,0,136.3599090576172,43.82310306056491,30.248126983642578,0,0.672417402267456,,0.19515814788965433,,675,28.131932236731384,23.994085949015048
60,62.74962615966797,0,141.40972900390625,65.3740953623824,27.20482635498047,0,0.43354561924934387,,-0.2884617924121113,,585,23.274094045543066,25.13524259441695
61,34.90680694580078,0,120.54003143310547,35.36028635560705,17.064830780029297,0,0.4888682961463928,,0.41211981369580625,,1080,41.24097946331638,26.18754486567551
62,21.29720687866211,0,143.3997802734375,15.302996329525477,22.575082778930664,0,1.0600019693374634,,1.541412046723263,,1066,46.42440968899464,22.96205826075815
63,NA,NA,NA,NA,NA,NA,NA,,NA,,0,39.507881199662314,0
64,41.892826080322266,0,111.27983093261719,47.15981861636905,23.53704833984375,0,0.5618395805358887,,-0.33649522296627093,,695,27.66607213148482,25.121021758960467
65,50.71604537963867,0,127.01960754394531,54.140505101556904,25.68931007385254,0,0.5065321922302246,,-0.2599397336898687,,1144,43.94118317864425,26.034801915757075
66,45.8768424987793,0,131.98011779785156,46.979901145793384,31.3062801361084,0,0.6823983788490295,,0.0964737829596387,,1051,43.11801877099688,24.374960398388012
67,42.86577224731445,0,143.8199005126953,46.35991063341147,25.816789627075195,0,0.6022704243659973,,-0.11282706650727269,,1012,38.73946858720448,26.123228761435833
68,37.53416061401367,0,106.29008483886719,40.8595518265974,19.587852478027344,0,0.5218673348426819,,-0.3278328350480772,,1871,64.45899368988712,29.026205543968
69,42.7629508972168,0,123.79003143310547,45.629836576312115,25.090431213378906,0,0.5867329239845276,,-0.17232021802435696,,393,14.77967134607646,26.590577746800115
70,58.150146484375,0,143.6801300048828,56.060095378065164,29.399333953857422,0,0.5055762529373169,,0.29944173399554613,,76,14.767156571860815,5.1465561179746615
71,53.97910690307617,0,178.11012268066406,56.6499742162235,34.65424728393555,0,0.6419937610626221,,0.07766011725326502,,2218,86.29966105640092,25.701143815042702
72,48.129783630371094,0,119.24002838134766,51.391017156146575,27.17769432067871,0,0.5646751523017883,,-0.16912635881639587,,516,20.02137014236827,25.772461940957047
73,NA,NA,NA,NA,NA,NA,NA,,NA,,0,33.90499490874715,0
